station_id,station_name,elevation_m,latitude,longitude,date,tmean_c,tmax_c,tmin_c,dtr_c,n_obs_day,precip_mm
khaishi,Khaishi,700,42.57,42.11,10/17/1955,13.2,20.2,8.4,11.8,1,0.05
khaishi,Khaishi,700,42.57,42.11,10/18/1955,14.3,19.7,11.6,8.1,1,15.7
khaishi,Khaishi,700,42.57,42.11,10/19/1955,11.3,17.5,8.2,9.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/20/1955,11.9,18.3,7.8,10.5,1,0
khaishi,Khaishi,700,42.57,42.11,10/21/1955,13.2,18.3,10.5,7.8,1,2
khaishi,Khaishi,700,42.57,42.11,10/22/1955,12,18.3,9.7,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,10/23/1955,11.8,18.3,8.4,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/24/1955,10.4,15.8,5.9,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/25/1955,10.3,16.7,7.5,9.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/26/1955,10.9,17.6,8.7,8.9,1,0
khaishi,Khaishi,700,42.57,42.11,10/27/1955,11.9,18.1,8.4,9.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/28/1955,13.8,19.1,9.9,9.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/29/1955,15.3,18.1,12.5,5.6,1,1.5
khaishi,Khaishi,700,42.57,42.11,10/30/1955,12.4,16.8,10.5,6.3,1,4.4
khaishi,Khaishi,700,42.57,42.11,10/31/1955,9.6,13.6,6.8,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/1/1955,9.2,19.8,6.8,13,1,0
khaishi,Khaishi,700,42.57,42.11,11/2/1955,10.3,15.3,7,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/3/1955,10.4,14.8,8.5,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/4/1955,10.6,12.8,9,3.8,1,20.8
khaishi,Khaishi,700,42.57,42.11,11/5/1955,8.6,12.8,6.7,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,11/6/1955,9.5,14.7,6.8,7.9,1,0.4
khaishi,Khaishi,700,42.57,42.11,11/7/1955,11,15.1,8.6,6.5,1,6.3
khaishi,Khaishi,700,42.57,42.11,11/8/1955,8.1,11.8,5,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/9/1955,9,12.5,5.7,6.8,1,0.5
khaishi,Khaishi,700,42.57,42.11,11/10/1955,9.1,11.3,8,3.3,1,0.6
khaishi,Khaishi,700,42.57,42.11,11/11/1955,6.7,9.8,5,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,11/12/1955,3.8,7.8,2.8,5,1,0
khaishi,Khaishi,700,42.57,42.11,11/13/1955,3.5,10.7,0.5,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,11/14/1955,4.9,9.8,2.9,6.9,1,0
khaishi,Khaishi,700,42.57,42.11,11/15/1955,3.6,8.7,1,7.7,1,0
khaishi,Khaishi,700,42.57,42.11,11/16/1955,9,16.1,4,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,11/17/1955,11.1,16.3,9,7.3,1,0
khaishi,Khaishi,700,42.57,42.11,11/18/1955,10,12.5,9,3.5,1,2.5
khaishi,Khaishi,700,42.57,42.11,11/19/1955,10.8,15.1,8.7,6.4,1,3.3
khaishi,Khaishi,700,42.57,42.11,11/20/1955,6.7,9.8,5,4.8,1,27.3
khaishi,Khaishi,700,42.57,42.11,11/21/1955,5.3,7.4,4,3.4,1,2.7
khaishi,Khaishi,700,42.57,42.11,11/22/1955,1.7,5.6,0.4,5.2,1,42.7
khaishi,Khaishi,700,42.57,42.11,11/23/1955,2.1,4.2,0.6,3.6,1,4
khaishi,Khaishi,700,42.57,42.11,11/24/1955,3.6,6.2,1.7,4.5,1,1.7
khaishi,Khaishi,700,42.57,42.11,11/25/1955,2.8,5.7,-0.4,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,11/26/1955,1.6,3.7,0.3,3.4,1,33.3
khaishi,Khaishi,700,42.57,42.11,11/27/1955,3.1,4.6,0.4,4.2,1,63.2
khaishi,Khaishi,700,42.57,42.11,11/28/1955,4.1,5.7,3,2.7,1,12.6
khaishi,Khaishi,700,42.57,42.11,11/29/1955,4.3,6.5,2.8,3.7,1,0.6
khaishi,Khaishi,700,42.57,42.11,11/30/1955,2.8,4.7,1.1,3.6,1,1.1
khaishi,Khaishi,700,42.57,42.11,12/1/1955,-4.6,1.4,-6.8,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,12/2/1955,-3.2,1.8,-7.2,9,1,0
khaishi,Khaishi,700,42.57,42.11,12/3/1955,-2.3,0.4,-3.6,4,1,0
khaishi,Khaishi,700,42.57,42.11,12/4/1955,-0.9,3.2,-4.3,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,12/5/1955,1.5,3.5,-1.5,5,1,0
khaishi,Khaishi,700,42.57,42.11,12/6/1955,0,1,-2,3,1,9.2
khaishi,Khaishi,700,42.57,42.11,12/7/1955,0.6,3.5,-0.6,4.1,1,4
khaishi,Khaishi,700,42.57,42.11,12/8/1955,-0.8,1.8,-4.2,6,1,0
khaishi,Khaishi,700,42.57,42.11,12/9/1955,0.7,2,-0.5,2.5,1,17.9
khaishi,Khaishi,700,42.57,42.11,12/10/1955,-0.4,0.6,-1.2,1.8,1,4.3
khaishi,Khaishi,700,42.57,42.11,12/11/1955,1.6,3.2,-0.5,3.7,1,1.6
khaishi,Khaishi,700,42.57,42.11,12/12/1955,1.8,3.4,0,3.4,1,34.2
khaishi,Khaishi,700,42.57,42.11,12/13/1955,0.8,2.7,0,2.7,1,53.7
khaishi,Khaishi,700,42.57,42.11,12/14/1955,-0.2,1.2,-1.9,3.1,1,25.9
khaishi,Khaishi,700,42.57,42.11,12/15/1955,-2.9,-1.5,-4.5,3,1,0
khaishi,Khaishi,700,42.57,42.11,12/16/1955,-3.7,-0.3,-7.1,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,12/17/1955,-1,1.7,-3.6,5.3,1,7.1
khaishi,Khaishi,700,42.57,42.11,12/18/1955,0.8,2.7,-0.1,2.8,1,9.7
khaishi,Khaishi,700,42.57,42.11,12/19/1955,1.2,3,0.3,2.7,1,6.9
khaishi,Khaishi,700,42.57,42.11,12/20/1955,1.1,3.6,-0.5,4.1,1,2.5
khaishi,Khaishi,700,42.57,42.11,12/21/1955,1.6,3.3,0.4,2.9,1,21.9
khaishi,Khaishi,700,42.57,42.11,12/22/1955,3.4,6.6,1.5,5.1,1,6.4
khaishi,Khaishi,700,42.57,42.11,12/23/1955,3.7,6.7,1.2,5.5,1,0.7
khaishi,Khaishi,700,42.57,42.11,12/24/1955,3.1,4.7,2,2.7,1,8.4
khaishi,Khaishi,700,42.57,42.11,12/25/1955,4.4,7.7,2,5.7,1,0.7
khaishi,Khaishi,700,42.57,42.11,12/26/1955,3.2,5.2,1.6,3.6,1,1.8
khaishi,Khaishi,700,42.57,42.11,12/27/1955,3.6,6.2,2.1,4.1,1,0.5
khaishi,Khaishi,700,42.57,42.11,12/28/1955,4,5.4,2.5,2.9,1,0
khaishi,Khaishi,700,42.57,42.11,12/29/1955,2.9,4.6,2,2.6,1,2.3
khaishi,Khaishi,700,42.57,42.11,12/30/1955,2.3,4.4,1.3,3.1,1,3.5
khaishi,Khaishi,700,42.57,42.11,12/31/1955,1.4,4.2,-0.6,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,1/1/1956,2.3,4.2,0.4,3.8,1,0
khaishi,Khaishi,700,42.57,42.11,1/2/1956,2.6,6.2,-0.1,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/3/1956,2.4,6.2,0.1,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/4/1956,2.8,5.7,0.4,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/5/1956,1.6,2.9,-0.6,3.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/6/1956,3.5,6.5,0.8,5.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/7/1956,0.6,4.2,-0.6,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,1/8/1956,1.2,5.5,-1.1,6.6,1,0
khaishi,Khaishi,700,42.57,42.11,1/9/1956,2.4,6.4,-0.1,6.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/10/1956,1.3,4.7,0.3,4.4,1,12.2
khaishi,Khaishi,700,42.57,42.11,1/11/1956,1.4,4.3,0.3,4,1,0
khaishi,Khaishi,700,42.57,42.11,1/12/1956,-0.2,2,-1.7,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/13/1956,-1.5,1.5,-4.6,6.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/14/1956,-3.4,-0.9,-6.8,5.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/15/1956,-3.6,0.7,-7.1,7.8,1,0
khaishi,Khaishi,700,42.57,42.11,1/16/1956,-4.4,-1.8,-6.6,4.8,1,0
khaishi,Khaishi,700,42.57,42.11,1/17/1956,-1.2,2.9,-4.6,7.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/18/1956,0.4,3.7,-2.3,6,1,0.8
khaishi,Khaishi,700,42.57,42.11,1/19/1956,0,3.8,-2.7,6.5,1,0
khaishi,Khaishi,700,42.57,42.11,1/20/1956,1.9,3.4,0.3,3.1,1,7.3
khaishi,Khaishi,700,42.57,42.11,1/21/1956,1.3,3.7,0.2,3.5,1,11
khaishi,Khaishi,700,42.57,42.11,1/22/1956,1.4,3,0.2,2.8,1,4
khaishi,Khaishi,700,42.57,42.11,1/23/1956,2.6,6.3,0.8,5.5,1,1.6
khaishi,Khaishi,700,42.57,42.11,1/24/1956,2.6,5.4,-0.3,5.7,1,0
khaishi,Khaishi,700,42.57,42.11,1/25/1956,3,4.8,1.5,3.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/26/1956,2.6,7.6,0.2,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,1/27/1956,2.9,6.8,-0.3,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/28/1956,2.9,5.8,1.9,3.9,1,6.3
khaishi,Khaishi,700,42.57,42.11,1/29/1956,1,3,0.1,2.9,1,7.4
khaishi,Khaishi,700,42.57,42.11,1/30/1956,-1.2,1,-3.5,4.5,1,15.2
khaishi,Khaishi,700,42.57,42.11,1/31/1956,-5.1,-1.5,-7.3,5.8,1,0.4
khaishi,Khaishi,700,42.57,42.11,2/1/1956,-5.4,-1.5,-8.9,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,2/2/1956,-2.9,-1.3,-7.9,6.6,1,21.9
khaishi,Khaishi,700,42.57,42.11,2/3/1956,0.1,0.7,-1.7,2.4,1,45.5
khaishi,Khaishi,700,42.57,42.11,2/4/1956,0.9,1.7,-0.1,1.8,1,21.8
khaishi,Khaishi,700,42.57,42.11,2/5/1956,-0.3,1.8,-1.6,3.4,1,20.8
khaishi,Khaishi,700,42.57,42.11,2/6/1956,-0.1,1.7,-1.3,3,1,4
khaishi,Khaishi,700,42.57,42.11,2/7/1956,0,1.1,-0.7,1.8,1,9.5
khaishi,Khaishi,700,42.57,42.11,2/8/1956,-1.2,0.7,-3,3.7,1,0.3
khaishi,Khaishi,700,42.57,42.11,2/9/1956,1,2,-0.6,2.6,1,9.3
khaishi,Khaishi,700,42.57,42.11,2/10/1956,0.7,2.2,-0.3,2.5,1,2.7
khaishi,Khaishi,700,42.57,42.11,2/11/1956,-2.4,2.2,-5.7,7.9,1,0
khaishi,Khaishi,700,42.57,42.11,2/12/1956,-3,2.4,-8.3,10.7,1,0
khaishi,Khaishi,700,42.57,42.11,2/13/1956,1.5,6.5,-1.2,7.7,1,0
khaishi,Khaishi,700,42.57,42.11,2/14/1956,3.7,9,0.9,8.1,1,0
khaishi,Khaishi,700,42.57,42.11,2/15/1956,4.2,5.7,1.9,3.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/16/1956,3.6,5.8,1.3,4.5,1,1.8
khaishi,Khaishi,700,42.57,42.11,2/17/1956,2.7,6.4,1.3,5.1,1,2
khaishi,Khaishi,700,42.57,42.11,2/18/1956,3.2,8.9,0.5,8.4,1,0.6
khaishi,Khaishi,700,42.57,42.11,2/19/1956,3.2,9.7,0.4,9.3,1,0
khaishi,Khaishi,700,42.57,42.11,2/20/1956,3.4,7,0.4,6.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/21/1956,2.5,4.7,1.4,3.3,1,10.8
khaishi,Khaishi,700,42.57,42.11,2/22/1956,1.8,3.7,0.4,3.3,1,6.4
khaishi,Khaishi,700,42.57,42.11,2/23/1956,2.1,5.4,0.2,5.2,1,4.3
khaishi,Khaishi,700,42.57,42.11,2/24/1956,1.3,5.2,0.2,5,1,2.9
khaishi,Khaishi,700,42.57,42.11,2/25/1956,1,6.1,-2.1,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,2/26/1956,0.5,6.8,-4.1,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,2/27/1956,1.2,7.2,-2.3,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,2/28/1956,2.5,5.6,0.4,5.2,1,4.2
khaishi,Khaishi,700,42.57,42.11,2/29/1956,1,2.7,0.1,2.6,1,3.2
khaishi,Khaishi,700,42.57,42.11,3/1/1956,0.6,5.7,-1.1,6.8,1,0.2
khaishi,Khaishi,700,42.57,42.11,3/2/1956,-0.4,8.7,-5.3,14,1,0
khaishi,Khaishi,700,42.57,42.11,3/3/1956,0.7,6,-3.1,9.1,1,0.7
khaishi,Khaishi,700,42.57,42.11,3/4/1956,1.6,3.2,0.1,3.1,1,21.3
khaishi,Khaishi,700,42.57,42.11,3/5/1956,3.3,9.5,0.7,8.8,1,0.3
khaishi,Khaishi,700,42.57,42.11,3/6/1956,2.6,5.1,0.4,4.7,1,4.8
khaishi,Khaishi,700,42.57,42.11,3/7/1956,3.4,6,1.9,4.1,1,4.1
khaishi,Khaishi,700,42.57,42.11,3/8/1956,0.6,3.4,-0.1,3.5,1,25.2
khaishi,Khaishi,700,42.57,42.11,3/9/1956,1.6,5.7,-1.3,7,1,6.7
khaishi,Khaishi,700,42.57,42.11,3/10/1956,3,9.5,-2.8,12.3,1,0
khaishi,Khaishi,700,42.57,42.11,3/11/1956,5.6,12.3,1.9,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,3/12/1956,3,6.7,1.1,5.6,1,5.7
khaishi,Khaishi,700,42.57,42.11,3/13/1956,2.4,8.7,-1.6,10.3,1,0.7
khaishi,Khaishi,700,42.57,42.11,3/14/1956,4.9,12.6,0.5,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/15/1956,6,12.1,3.9,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/16/1956,6,11.8,1.9,9.9,1,0.9
khaishi,Khaishi,700,42.57,42.11,3/17/1956,3.1,6.6,0.9,5.7,1,1.2
khaishi,Khaishi,700,42.57,42.11,3/18/1956,2.6,4.9,1.1,3.8,1,0.3
khaishi,Khaishi,700,42.57,42.11,3/19/1956,3,6.7,0.4,6.3,1,1.2
khaishi,Khaishi,700,42.57,42.11,3/20/1956,3.4,10.5,-1.2,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,3/21/1956,4.1,11.7,0.2,11.5,1,0
khaishi,Khaishi,700,42.57,42.11,3/22/1956,2.2,4.5,0.4,4.1,1,1
khaishi,Khaishi,700,42.57,42.11,3/23/1956,1.2,3.3,-0.6,3.9,1,1.3
khaishi,Khaishi,700,42.57,42.11,3/24/1956,1.2,5.2,-0.7,5.9,1,0.9
khaishi,Khaishi,700,42.57,42.11,3/25/1956,1.2,5.7,-1.4,7.1,1,0.2
khaishi,Khaishi,700,42.57,42.11,3/26/1956,1.4,7.2,-1.8,9,1,0
khaishi,Khaishi,700,42.57,42.11,3/27/1956,0.3,3.7,-1.1,4.8,1,0.4
khaishi,Khaishi,700,42.57,42.11,3/28/1956,-1.7,2,-2.5,4.5,1,5.8
khaishi,Khaishi,700,42.57,42.11,3/29/1956,-2.8,1.3,-6.1,7.4,1,1.2
khaishi,Khaishi,700,42.57,42.11,3/30/1956,-3.4,2.4,-8,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,3/31/1956,-2,5.2,-7.3,12.5,1,0
khaishi,Khaishi,700,42.57,42.11,4/1/1956,2.4,12.8,-4,16.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/2/1956,6.3,14.6,0.2,14.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/3/1956,6.1,13.8,2.8,11,1,4.1
khaishi,Khaishi,700,42.57,42.11,4/4/1956,9,18.1,3.6,14.5,1,0.6
khaishi,Khaishi,700,42.57,42.11,4/5/1956,8.6,14.8,5.3,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,4/6/1956,9.4,21.4,2.2,19.2,1,0
khaishi,Khaishi,700,42.57,42.11,4/7/1956,9.6,17.3,5.5,11.8,1,3.1
khaishi,Khaishi,700,42.57,42.11,4/8/1956,10.8,20.3,6,14.3,1,0.2
khaishi,Khaishi,700,42.57,42.11,4/9/1956,11.8,21.3,6,15.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/10/1956,7.9,14.3,4.5,9.8,1,5.4
khaishi,Khaishi,700,42.57,42.11,4/11/1956,3.6,8.2,0.6,7.6,1,3.1
khaishi,Khaishi,700,42.57,42.11,4/12/1956,5.9,15.3,-0.1,15.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/13/1956,9,18.7,1.6,17.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/14/1956,10.4,22.7,3,19.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/15/1956,11.4,23.1,4.4,18.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/16/1956,12.3,23.9,5.5,18.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/17/1956,14,26.8,5.5,21.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/18/1956,13.8,23.8,6.4,17.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/19/1956,15.1,26.1,7.3,18.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/20/1956,14.1,23.9,8.8,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/21/1956,14.6,25.3,6.4,18.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/22/1956,11.2,17.8,8.6,9.2,1,0
khaishi,Khaishi,700,42.57,42.11,4/23/1956,10.1,15.3,6.5,8.8,1,2
khaishi,Khaishi,700,42.57,42.11,4/24/1956,11.5,18.3,7.5,10.8,1,5.5
khaishi,Khaishi,700,42.57,42.11,4/25/1956,11.2,16.4,8.5,7.9,1,10.6
khaishi,Khaishi,700,42.57,42.11,4/26/1956,9.5,13.3,8.3,5,1,22.2
khaishi,Khaishi,700,42.57,42.11,4/27/1956,10.1,13.8,8.4,5.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/28/1956,12.4,21.1,6.5,14.6,1,0
khaishi,Khaishi,700,42.57,42.11,4/29/1956,10.4,14.7,8,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/30/1956,10.6,16.1,7.5,8.6,1,0.2
khaishi,Khaishi,700,42.57,42.11,5/1/1956,12.2,22.5,5.9,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/2/1956,10.7,17.1,7.6,9.5,1,12
khaishi,Khaishi,700,42.57,42.11,5/3/1956,11.6,19.8,6,13.8,1,0.2
khaishi,Khaishi,700,42.57,42.11,5/4/1956,12.7,18.5,8.6,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/5/1956,11.3,19.5,6.9,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/6/1956,10.8,15.1,8.4,6.7,1,0
khaishi,Khaishi,700,42.57,42.11,5/7/1956,9.7,18.5,7.4,11.1,1,0.8
khaishi,Khaishi,700,42.57,42.11,5/8/1956,10.1,14.3,6.9,7.4,1,0.3
khaishi,Khaishi,700,42.57,42.11,5/9/1956,8.5,11.3,7.4,3.9,1,15.2
khaishi,Khaishi,700,42.57,42.11,5/10/1956,10.4,18.1,5.5,12.6,1,1.3
khaishi,Khaishi,700,42.57,42.11,5/11/1956,12.6,22.8,4.9,17.9,1,2.2
khaishi,Khaishi,700,42.57,42.11,5/12/1956,12.3,17,8.4,8.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/13/1956,16.3,26.9,7.8,19.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/14/1956,13.8,19,10.8,8.2,1,4.8
khaishi,Khaishi,700,42.57,42.11,5/15/1956,14.4,23.8,8.4,15.4,1,0
khaishi,Khaishi,700,42.57,42.11,5/16/1956,14.7,25.2,8.4,16.8,1,2.8
khaishi,Khaishi,700,42.57,42.11,5/17/1956,12.9,16.9,10.6,6.3,1,13.2
khaishi,Khaishi,700,42.57,42.11,5/18/1956,13.7,19.5,8,11.5,1,0.3
khaishi,Khaishi,700,42.57,42.11,5/19/1956,11.4,14.8,9.4,5.4,1,11.8
khaishi,Khaishi,700,42.57,42.11,5/20/1956,11.2,17.1,7.9,9.2,1,1.5
khaishi,Khaishi,700,42.57,42.11,5/21/1956,14.9,23.7,7.6,16.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/22/1956,13.6,18.7,8.7,10,1,0.6
khaishi,Khaishi,700,42.57,42.11,5/23/1956,12,15.1,9.5,5.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/24/1956,12.5,15.9,10.5,5.4,1,7.8
khaishi,Khaishi,700,42.57,42.11,5/25/1956,10.6,15.3,9.2,6.1,1,7.7
khaishi,Khaishi,700,42.57,42.11,5/26/1956,10.4,15.8,5.9,9.9,1,0.5
khaishi,Khaishi,700,42.57,42.11,5/27/1956,9.8,16.5,3.9,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/28/1956,11.4,17.4,6.3,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/29/1956,12.2,20.6,5.4,15.2,1,1.7
khaishi,Khaishi,700,42.57,42.11,5/30/1956,13,21.1,5.4,15.7,1,3.7
khaishi,Khaishi,700,42.57,42.11,5/31/1956,14.8,23.3,9,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/1/1956,11.3,14,10.2,3.8,1,31.7
khaishi,Khaishi,700,42.57,42.11,6/2/1956,11.9,17,9.3,7.7,1,13.2
khaishi,Khaishi,700,42.57,42.11,6/3/1956,11.4,16,8.9,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/4/1956,15,24.7,6.2,18.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/5/1956,15.3,24.6,10.5,14.1,1,4.9
khaishi,Khaishi,700,42.57,42.11,6/6/1956,13.4,18.1,11.9,6.2,1,12.8
khaishi,Khaishi,700,42.57,42.11,6/7/1956,16,23.8,10.6,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/8/1956,18.2,27.4,11.6,15.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/9/1956,18.2,25.7,13,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/10/1956,16.8,23.9,11,12.9,1,4.8
khaishi,Khaishi,700,42.57,42.11,6/11/1956,16.7,23.8,12,11.8,1,9.5
khaishi,Khaishi,700,42.57,42.11,6/12/1956,17.6,23.8,12.2,11.6,1,0.9
khaishi,Khaishi,700,42.57,42.11,6/13/1956,18.7,24.9,14,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,6/14/1956,18.5,24.5,12.4,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/15/1956,19.5,27.4,11.4,16,1,0
khaishi,Khaishi,700,42.57,42.11,6/16/1956,21.4,30.2,13.4,16.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/17/1956,20.3,27.6,13.5,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/18/1956,19.7,26.9,14.5,12.4,1,0
khaishi,Khaishi,700,42.57,42.11,6/19/1956,18.4,24.1,14.8,9.3,1,8.6
khaishi,Khaishi,700,42.57,42.11,6/20/1956,20,27.9,13.3,14.6,1,0.8
khaishi,Khaishi,700,42.57,42.11,6/21/1956,22.6,32.7,13.3,19.4,1,0
khaishi,Khaishi,700,42.57,42.11,6/22/1956,20.5,27.9,12.6,15.3,1,3.5
khaishi,Khaishi,700,42.57,42.11,6/23/1956,22.6,35.5,13.9,21.6,1,0
khaishi,Khaishi,700,42.57,42.11,6/24/1956,20.5,30.7,15.3,15.4,1,3.3
khaishi,Khaishi,700,42.57,42.11,6/25/1956,19.4,26.4,16.6,9.8,1,18.1
khaishi,Khaishi,700,42.57,42.11,6/26/1956,15.4,17.8,13.4,4.4,1,12
khaishi,Khaishi,700,42.57,42.11,6/27/1956,15.6,20.8,12.5,8.3,1,1
khaishi,Khaishi,700,42.57,42.11,6/28/1956,16.1,23.5,9.5,14,1,0
khaishi,Khaishi,700,42.57,42.11,6/29/1956,17.1,23.5,13.8,9.7,1,3.1
khaishi,Khaishi,700,42.57,42.11,6/30/1956,18.6,26.8,12.4,14.4,1,4.8
khaishi,Khaishi,700,42.57,42.11,7/1/1956,18.6,23.4,14.4,9,1,0
khaishi,Khaishi,700,42.57,42.11,7/2/1956,19.6,24.6,15.8,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/3/1956,17.4,20.1,15.7,4.4,1,24
khaishi,Khaishi,700,42.57,42.11,7/4/1956,19.4,24.9,14.2,10.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/5/1956,17.1,20.8,15.2,5.6,1,2.5
khaishi,Khaishi,700,42.57,42.11,7/6/1956,18,23.3,14.2,9.1,1,3
khaishi,Khaishi,700,42.57,42.11,7/7/1956,17.1,20.1,15,5.1,1,21.2
khaishi,Khaishi,700,42.57,42.11,7/8/1956,16.1,18.7,15,3.7,1,10.5
khaishi,Khaishi,700,42.57,42.11,7/9/1956,17.4,25,11.5,13.5,1,0.1
khaishi,Khaishi,700,42.57,42.11,7/10/1956,18.6,23.8,13.5,10.3,1,0
khaishi,Khaishi,700,42.57,42.11,7/11/1956,18.2,24.2,12.5,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/12/1956,18.1,26.2,11.6,14.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/13/1956,20.2,26.2,14.6,11.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/14/1956,18.8,25.5,13.8,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/15/1956,18.7,23.8,15.4,8.4,1,0.7
khaishi,Khaishi,700,42.57,42.11,7/16/1956,20.8,26.2,16,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/17/1956,21.7,28.4,15.6,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/18/1956,20.8,29.8,14.3,15.5,1,0.05
khaishi,Khaishi,700,42.57,42.11,7/19/1956,17.3,22.7,15,7.7,1,36.8
khaishi,Khaishi,700,42.57,42.11,7/20/1956,16.4,21.1,14.4,6.7,1,11.1
khaishi,Khaishi,700,42.57,42.11,7/21/1956,17.9,25.7,12,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/22/1956,17.5,23.4,12.2,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/23/1956,16.2,22,12,10,1,2.9
khaishi,Khaishi,700,42.57,42.11,7/24/1956,17.1,24.2,11.5,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/25/1956,17.8,25.2,13.4,11.8,1,2
khaishi,Khaishi,700,42.57,42.11,7/26/1956,15.8,20.8,11.8,9,1,1.3
khaishi,Khaishi,700,42.57,42.11,7/27/1956,15.7,18.9,13.6,5.3,1,12.8
khaishi,Khaishi,700,42.57,42.11,7/28/1956,17.8,24.2,12.5,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/29/1956,20.4,29,12.7,16.3,1,0
