station_id,elevation_m,date,temp_c_mean,temp_c_min,temp_c_max,rh_pct_mean,rh_pct_min,rh_pct_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,n_obs_day
LlanPort,4760,4/15/2007,1.727272727,1,3.5,91.54545455,82.2,99.2,0.495454545,-1.2,2.4,22
LlanPort,4760,4/16/2007,1.977272727,0,5,88.63636364,81.8,98.5,0.290909091,-1.9,3.5,22
LlanPort,4760,4/17/2007,1.47826087,0,3.5,89.42608696,77.3,99.2,-0.086956522,-3,2.8,23
LlanPort,4760,4/18/2007,1.847826087,0,5.5,89.52173913,78.7,97.8,0.295652174,-1.6,2.5,23
LlanPort,4760,4/19/2007,2.891304348,-0.5,8.5,87.66521739,69.2,98.5,0.97826087,-0.7,4.7,23
LlanPort,4760,4/20/2007,1.666666667,-1,6,83.66666667,66.1,97.2,-0.883333333,-4.2,4.6,24
LlanPort,4760,4/21/2007,3.6875,0.5,10.5,68.4625,51.4,91,-1.7625,-5.8,2.4,24
LlanPort,4760,4/22/2007,3.8125,0.5,10.5,82.81666667,59,95.8,1.029166667,-1.7,4.6,24
LlanPort,4760,4/23/2007,2.545454545,0.5,6.5,93.20909091,76.6,100,1.531818182,-0.5,4,22
LlanPort,4760,4/24/2007,3.229166667,0,10.5,89.79166667,65.4,100,1.570833333,-0.4,5.2,24
LlanPort,4760,4/25/2007,1.684210526,-0.5,7.5,95.25263158,88.3,100,1,-0.8,5.7,19
LlanPort,4760,4/26/2007,4.1875,0.5,9.5,77.98333333,63.5,95.1,0.566666667,-4.7,5.7,24
LlanPort,4760,4/27/2007,2.738095238,0.5,7.5,91.74285714,79,98.5,1.504761905,-0.1,4.7,21
LlanPort,4760,4/29/2007,1.675,0.5,4.5,94.87,89.1,99.2,0.945,-0.3,3.3,20
LlanPort,4760,4/30/2007,2.583333333,-0.5,8.5,82.9,64.5,92.9,-0.095833333,-2,3.2,24
LlanPort,4760,5/1/2007,2.958333333,0,7,70.32916667,61.4,81.7,-1.954166667,-5.1,1.5,24
LlanPort,4760,5/2/2007,2.375,0,6.5,74.85416667,62.7,87.7,-1.6875,-5.5,1.2,24
LlanPort,4760,5/3/2007,1.6875,0,4,89.69166667,80.3,100,0.166666667,-2,2.4,24
LlanPort,4760,5/4/2007,1.125,0,2.5,94.07,85.8,100,0.275,-1.1,2,20
LlanPort,4760,5/5/2007,3.125,0.5,8,83.80833333,71.6,97.9,0.620833333,-2.5,6.2,24
LlanPort,4760,5/6/2007,3.791666667,1.5,9.5,83.37916667,60.3,94.6,1.129166667,-0.2,5.2,24
LlanPort,4760,5/7/2007,2.555555556,0.5,7,94.62222222,88.6,100,1.777777778,0,6.3,18
LlanPort,4760,5/8/2007,4.020833333,0.5,9.5,83.98333333,63.8,95.1,1.45,-1.1,4.9,24
LlanPort,4760,5/9/2007,2.552631579,0,7,92.98947368,75.6,100,1.505263158,-0.1,5.2,19
LlanPort,4760,5/10/2007,2.1,0,5.5,94.29,83.1,99.2,1.265,-0.7,4.8,20
LlanPort,4760,5/11/2007,3.229166667,0.5,8.5,84.9875,71.6,95.8,0.908333333,-1.5,5.6,24
LlanPort,4760,5/12/2007,4.25,1,11,70.95416667,51.9,85.9,-0.716666667,-3.7,2.2,24
LlanPort,4760,5/13/2007,4.416666667,-0.5,12.5,62.74583333,40.7,83.3,-2.35,-5.6,1.2,24
LlanPort,4760,5/14/2007,5.083333333,1,12.5,40.82916667,25.7,56.7,-7.45,-12.5,-0.3,24
LlanPort,4760,5/15/2007,4.791666667,0.5,11.5,48.6625,36.5,74.8,-5.408333333,-10.6,-0.5,24
LlanPort,4760,5/16/2007,4.75,1,11.5,62.62916667,37.8,84.1,-2.145833333,-5.6,1.4,24
LlanPort,4760,5/17/2007,3.291666667,0,8.5,76.4875,56.7,92.9,-0.583333333,-2.3,2.1,24
LlanPort,4760,5/18/2007,4.395833333,1,12,71.96666667,52.7,89.1,-0.425,-4.4,4.5,24
LlanPort,4760,5/19/2007,3.729166667,1,8,82.51666667,65.2,92.3,0.966666667,-1.1,6,24
LlanPort,4760,5/20/2007,4.854166667,1,13.5,75.84166667,38.7,93.7,0.370833333,-1.1,2.9,24
LlanPort,4760,5/21/2007,5.0625,0,13.5,64.13333333,30.5,96.4,-1.883333333,-4.8,2.5,24
LlanPort,4760,5/22/2007,4.916666667,1,12,51.28333333,27.4,73.5,-4.9375,-12.6,1.3,24
LlanPort,4760,5/23/2007,3.25,0,10,65.56666667,54.3,82.1,-2.675,-7.2,1.3,24
LlanPort,4760,5/24/2007,1.270833333,0,5.5,89.7,77,94.4,-0.254166667,-1.7,1.8,24
LlanPort,4760,5/25/2007,3.270833333,0,10.5,70.99166667,43.5,97.8,-2.025,-9.9,2.2,24
LlanPort,4760,5/26/2007,4.770833333,-0.5,14.5,38.82083333,22.3,73.2,-8.533333333,-15.5,1.1,24
LlanPort,4760,5/27/2007,4.541666667,0.5,12.5,59.85416667,38.8,90.3,-2.945833333,-9.1,1.1,24
LlanPort,4760,5/28/2007,2.916666667,-0.5,11,76.075,55.3,91.6,-1.075,-2.3,2.4,24
LlanPort,4760,5/29/2007,2.583333333,-1,11.5,74.94166667,39.5,86.9,-1.633333333,-3.4,1.9,24
LlanPort,4760,5/30/2007,2.8125,-0.5,8.5,74.9375,56.2,92.9,-1.3875,-3,0.7,24
LlanPort,4760,5/31/2007,1.142857143,0,5,92.21904762,85.6,97.8,0.019047619,-1.3,2.8,21
LlanPort,4760,6/1/2007,3,0,9.5,67.14583333,44.8,91.6,-2.745833333,-6.9,0.7,24
LlanPort,4760,6/2/2007,4.104166667,0,10.5,62.32083333,43.3,82.2,-2.770833333,-6.5,2.3,24
LlanPort,4760,6/3/2007,3.645833333,0.5,10,61.84583333,39.5,82.1,-3.358333333,-5.8,-1.5,24
LlanPort,4760,6/4/2007,3.729166667,0,10.5,52.125,37,72.4,-5.520833333,-11.1,-0.8,24
LlanPort,4760,6/5/2007,3.5,-1,11,51.05416667,39.6,71.8,-5.891666667,-10.4,-1.9,24
LlanPort,4760,6/6/2007,3.520833333,-1,11,39.89166667,24.3,72.8,-9.425,-15.9,-3.9,24
LlanPort,4760,6/7/2007,3.520833333,-0.5,10,35.2375,23.6,46.6,-10.64583333,-17.9,-5.9,24
LlanPort,4760,6/8/2007,3.020833333,-1,11,45.05416667,32.9,58.7,-7.870833333,-11.5,-3.8,24
LlanPort,4760,6/9/2007,3.583333333,-0.5,10.5,47.30416667,33,62.4,-6.85,-11.9,-3.4,24
LlanPort,4760,6/10/2007,3.208333333,-1,10,53.34166667,39.6,67.6,-5.5875,-7.9,-2.5,24
LlanPort,4760,6/11/2007,2.708333333,-2,9.5,54.95416667,36.6,72,-5.808333333,-7.5,-4.1,24
LlanPort,4760,6/12/2007,1.479166667,-1,7.5,75.44583333,51.7,89.6,-2.5,-4.3,-0.2,24
LlanPort,4760,6/13/2007,2.020833333,-1,8,67.54166667,51.1,81.2,-3.495833333,-4.8,-1.5,24
LlanPort,4760,6/14/2007,3.5625,-1.5,11.5,53.20416667,34.6,76.2,-5.441666667,-10.4,-1.4,24
LlanPort,4760,6/15/2007,2.083333333,-2,9,64.7875,45,81.9,-4.025,-8.1,-2.1,24
LlanPort,4760,6/16/2007,2.125,-2,8,62.14583333,45.4,78.9,-4.575,-7.4,-2,24
LlanPort,4760,6/17/2007,2.854166667,-1,9,67.67916667,47.3,82.7,-2.683333333,-5.2,0.6,24
LlanPort,4760,6/18/2007,3.229166667,0,8.5,69.5875,46.5,86.3,-2.025,-3.4,1.3,24
LlanPort,4760,6/19/2007,2.541666667,-1,8.5,72.65833333,49.7,85.1,-2,-4.2,1.7,24
LlanPort,4760,6/20/2007,2.5,-1,10.5,63.29583333,44,79.1,-3.970833333,-8,-0.2,24
LlanPort,4760,6/21/2007,2.375,-1,6.5,72.125,57.5,86.3,-2.216666667,-4.9,0.7,24
LlanPort,4760,6/22/2007,0.739130435,-1,3,86.76086957,71.8,98.5,-1.247826087,-4,2.3,23
LlanPort,4760,6/23/2007,2.25,0,9,81.47916667,61.9,92.9,-0.691666667,-2.3,2.2,24
LlanPort,4760,6/24/2007,2.375,0,7,79.23333333,57.1,92.3,-0.979166667,-2.6,0.9,24
LlanPort,4760,6/25/2007,2.208333333,-0.5,7.5,80.75,62.7,92.9,-0.858333333,-3,1,24
LlanPort,4760,6/26/2007,4.4375,-0.5,11.5,64.90833333,47.6,80.9,-1.858333333,-4.3,1.5,24
LlanPort,4760,6/27/2007,3.75,-0.5,9.5,48.45416667,32,85,-6.729166667,-10.2,-2,24
LlanPort,4760,6/28/2007,3.375,-1,11,34.87916667,20.2,47.4,-10.90416667,-20.2,-3.3,24
LlanPort,4760,6/29/2007,2.854166667,-1,11,34.3125,17.7,73.2,-12.55,-21.3,-4.4,24
LlanPort,4760,6/30/2007,1.875,-1.5,6.5,56.4625,40.6,70.4,-6.054166667,-8.2,-3.1,24
LlanPort,4760,7/1/2007,1.541666667,-3,9,56.36666667,36.9,76.2,-6.6375,-9.3,-3,24
LlanPort,4760,7/2/2007,1.875,-2.5,8.5,55.2625,37.9,75.8,-6.5,-9.2,-2.8,24
LlanPort,4760,7/3/2007,2.916666667,-2,11,56.5,36.5,83.1,-5.179166667,-9.8,-1.4,24
LlanPort,4760,7/4/2007,2.270833333,-2,9,64.2125,40.5,83.7,-4.145833333,-5.8,-0.9,24
LlanPort,4760,7/5/2007,1.458333333,-1.5,8.5,67.61666667,43.9,85.6,-4.104166667,-6.3,-1.8,24
LlanPort,4760,7/6/2007,1.5625,-1.5,6,63.83333333,53,75.4,-4.625,-8.3,0.2,24
LlanPort,4760,7/7/2007,2.020833333,-2.5,8,65.41666667,48.2,85.4,-4.0375,-6.2,-1.8,24
LlanPort,4760,7/8/2007,2.145833333,-1,8.5,76.46666667,54.4,90.9,-1.6875,-4.3,2.3,24
LlanPort,4760,7/9/2007,1.916666667,0,6.5,85.14583333,65.9,94.3,-0.358333333,-1.9,2.3,24
LlanPort,4760,7/10/2007,2.3,-1,12.6,77.5375,47.4,89,-1.420833333,-3.5,1.866666667,24
LlanPort,4760,7/11/2007,1.504166667,-1,6.2,77.85416667,62.5,87,-2.013888889,-4.1,0.533333333,24
LlanPort,4760,7/12/2007,2.104166667,-1.8,8.3,69.19583333,49.1,85.7,-3.191666667,-4.933333333,-0.433333333,24
LlanPort,4760,7/13/2007,1.975,-1,7,76.2,62.9,85.2,-1.845833333,-3.833333333,0.766666667,24
LlanPort,4760,7/14/2007,2.229166667,-1,8.4,74.6625,53.8,86.7,-1.970833333,-4.5,0.733333333,24
LlanPort,4760,7/15/2007,2.541666667,-0.5,9,75.50416667,54.2,84.9,-1.488888889,-3.366666667,0.733333333,24
LlanPort,4760,7/16/2007,3.808333333,-0.8,12.5,69.37083333,42.6,84.6,-1.719444444,-3.433333333,1.3,24
LlanPort,4760,7/17/2007,3.616666667,-0.3,10.9,71.525,51,86.8,-1.2875,-2.733333333,1.566666667,24
LlanPort,4760,7/18/2007,2.375,-1,7.6,75.77916667,60.8,87.9,-1.565277778,-4.7,1.033333333,24
LlanPort,4760,7/19/2007,2.654166667,-1,8.1,74.32916667,50.9,88.1,-1.683333333,-3.233333333,0.866666667,24
LlanPort,4760,7/20/2007,2.7875,-0.5,7.5,77.3375,59.9,91.2,-0.908333333,-3.233333333,1.133333333,24
LlanPort,4760,7/21/2007,2.3375,-0.5,10.4,80.39583333,47.8,93.9,-0.973611111,-2.3,0.366666667,24
LlanPort,4760,7/22/2007,2.775,-0.5,8.5,76.525,61.5,89.4,-1.104166667,-2.933333333,3.066666667,24
LlanPort,4760,7/23/2007,3.383333333,-0.8,10.6,73.55,54.8,89.4,-1.172222222,-2.933333333,2.133333333,24
LlanPort,4760,7/24/2007,3.058333333,-0.5,10.8,71.9,44.8,93.4,-1.948611111,-6.566666667,1.066666667,24
LlanPort,4760,7/25/2007,3.941666667,-1.8,12.9,49.025,33.3,73.7,-6.065277778,-11.5,-2.1,24
LlanPort,4760,7/26/2007,2.945833333,-0.5,9.7,73.9375,55.8,91.8,-1.444444444,-3.433333333,2.333333333,24
LlanPort,4760,7/27/2007,0.970833333,-0.8,5.3,88.46666667,81.9,93.6,-0.722222222,-3,3.233333333,24
LlanPort,4760,7/28/2007,1.35,-1,5.8,82.05833333,61.1,95,-1.501388889,-2.9,1.566666667,24
LlanPort,4760,7/29/2007,1.175,-2.5,8.8,73.30833333,50.5,88.6,-3.241666667,-8.2,0.466666667,24
LlanPort,4760,7/30/2007,1.875,-2.8,7.5,52.49583333,36.8,76,-7.009722222,-13.13333333,-1.333333333,24
LlanPort,4760,7/31/2007,2.529166667,-1.5,8.3,54.77916667,36.2,76.9,-5.893055556,-10.26666667,-2.033333333,24
LlanPort,4760,8/1/2007,3.270833333,-0.5,10,60.75,39,81.3,-4.077777778,-7.6,-1.666666667,24
LlanPort,4760,8/2/2007,2.729166667,-0.8,8.9,59.5125,39.8,81.4,-4.758333333,-10,-2.1,24
LlanPort,4760,8/3/2007,2.183333333,-1.5,9.2,59.38333333,41.9,75.5,-5.115277778,-10.16666667,-1.933333333,24
LlanPort,4760,8/4/2007,1.833333333,-1.8,7.3,69.94583333,51.8,87.2,-3.245833333,-6.8,-0.833333333,24
LlanPort,4760,8/5/2007,1.9875,-1.3,7,72.19166667,54.6,86,-2.656944444,-3.966666667,-1.333333333,24
LlanPort,4760,8/6/2007,4.008333333,-1.5,12.3,57.15833333,37.4,78.8,-4.169444445,-8.6,-1.6,24
LlanPort,4760,8/7/2007,3.104166667,-1.5,9.5,61.25,45.3,79.6,-3.815277778,-6.6,-0.233333333,24
LlanPort,4760,8/8/2007,3.441666667,-2,10,61.74166667,41.4,83.1,-3.545833333,-7.9,-0.566666667,24
LlanPort,4760,8/9/2007,3.025,-0.5,7.6,71.05416667,56.2,86,-1.845833333,-4.566666667,-0.3,24
LlanPort,4760,8/10/2007,3.7625,-0.3,10.7,65.64166667,40.8,90.3,-2.538888889,-3.933333333,-0.9,24
LlanPort,4760,8/11/2007,1.945833333,-1.8,9.1,68.77083333,42.1,92.5,-3.495833333,-5.266666667,-1.266666667,24
LlanPort,4760,8/12/2007,1.033333333,-1,5.3,84.56666667,68.1,94.5,-1.341666667,-3.266666667,0.5,24
LlanPort,4760,8/13/2007,4.216666667,-0.5,12.6,46.48333333,27.4,71.3,-6.847222222,-9.5,-3.9,24
LlanPort,4760,8/14/2007,3.670833333,-1,11.3,30.50833333,19.8,55.1,-12.72916667,-19.76666667,-7.466666667,24
LlanPort,4760,8/15/2007,3.654166667,-0.5,10,48.10833333,32.8,71,-6.670833333,-10.8,-3.7,24
LlanPort,4760,8/16/2007,4.520833333,0,14.3,55.2,30.9,78.1,-4.438888889,-7.5,-0.933333333,24
LlanPort,4760,8/17/2007,2.520833333,0.2,10.2,80.1,53.4,90.8,-0.684722222,-2.1,1.633333333,24
LlanPort,4760,8/18/2007,1.975,0.5,6.4,90.19166667,72.4,97.3,0.491666667,-0.733333333,2.866666667,24
LlanPort,4760,8/19/2007,3.445833333,-0.5,12.1,74.45416667,42.8,94.6,-1.131944444,-2.8,0.7,24
LlanPort,4760,8/20/2007,2.333333333,-1.8,9,61.4,40.8,86.9,-4.729166667,-11.5,-2.4,24
LlanPort,4760,8/21/2007,3.879166667,-2,12.3,42.875,21.8,76.3,-8.568055556,-18.46666667,-4.2,24
LlanPort,4760,8/22/2007,3.3875,-2.5,11,41.64166667,20.4,76.7,-9.697222223,-15.26666667,-3.866666667,24
LlanPort,4760,8/23/2007,4.795833333,-0.8,13.7,37.44166667,18,77,-9.886111111,-15.33333333,-4.3,24
LlanPort,4760,8/24/2007,5.508333333,-0.3,15,40.82083333,22.1,64.2,-7.731944445,-13.46666667,-4.333333333,24
LlanPort,4760,8/25/2007,4.983333333,-0.3,14.1,48.85,30.5,61.2,-5.226388889,-8.033333333,-1.566666667,24
LlanPort,4760,8/26/2007,4.5875,0.5,11.7,65.9,43.7,82,-1.593055556,-5.1,0.4,24
LlanPort,4760,8/27/2007,3.0875,-0.5,9.3,68.47083333,45.8,83.3,-2.425,-3.8,-1.333333333,24
LlanPort,4760,8/28/2007,3.554166667,0,10.5,74.21666667,50.7,90.2,-0.876388889,-2.2,1.5,24
LlanPort,4760,8/29/2007,1.869565217,0.2,4,84.4826087,71.6,94.6,-0.497101449,-2.666666667,1.8,23
LlanPort,4760,8/30/2007,2.454166667,-1.3,9.6,74.34583333,42.5,94.8,-1.988888889,-4.4,0.433333333,24
LlanPort,4760,8/31/2007,0.795833333,-1.3,6.1,78.91666667,53.8,93.5,-2.604166667,-4.033333333,-1.833333333,24
LlanPort,4760,9/1/2007,1.4125,-3,9.5,64.36666667,38.5,83.3,-5.113888889,-6.533333333,-3.6,24
LlanPort,4760,9/2/2007,2.045833333,-2.5,8.4,68.425,47.9,85,-3.415277778,-5.2,-1.166666667,24
LlanPort,4760,9/3/2007,3.6375,-1.5,11.5,68.35,43.2,88.8,-2.127777778,-4.066666667,-0.233333333,24
LlanPort,4760,9/4/2007,3.241666667,-1.5,11.7,66.7875,37.6,84.6,-2.815277778,-5.533333333,-1.3,24
LlanPort,4760,9/5/2007,1.558333333,-0.5,6.1,80.55833333,65.4,90,-1.494444445,-3.133333333,0.4,24
LlanPort,4760,9/6/2007,0.508333333,0,1,90.82083333,84.7,98.3,-0.819444444,-1.8,0.766666667,24
LlanPort,4760,9/7/2007,1.029166667,-1.3,7,83.49583333,62.4,94.9,-1.551388889,-3.433333333,2.166666667,24
LlanPort,4760,9/8/2007,1.945833333,-1.5,6.7,73.75416667,55.7,88.2,-2.386111111,-4.466666667,-1,24
LlanPort,4760,9/9/2007,0.604166667,-0.3,2.6,88.01666667,79.3,97,-1.172222222,-2.733333333,1.566666667,24
LlanPort,4760,9/10/2007,1.629166667,-1,6.1,80.02916667,65.4,88.7,-1.519444444,-3.433333333,0.4,24
LlanPort,4760,9/11/2007,2.320833333,-0.5,9.7,75.92083333,45.8,91.3,-1.701388889,-3.333333333,-0.066666667,24
LlanPort,4760,9/12/2007,1.975,-1.3,6.8,73.42916667,55.9,92,-2.458333333,-4.4,-1.133333333,24
LlanPort,4760,9/13/2007,1.241666667,-1,4.6,75.40833333,59.5,93.6,-2.776388889,-3.833333333,-1.566666667,24
LlanPort,4760,9/14/2007,3.3125,-1.7,10.1,64.14166667,41.6,80.9,-3.159722222,-5.4,-1.6,24
LlanPort,4760,9/15/2007,3.2,-0.5,11.3,68.11666667,37.7,89.8,-2.708333333,-4.933333333,-1.733333333,24
LlanPort,4760,9/16/2007,0.1875,-1,2.1,77.7875,69.9,86,-3.25,-5.1,-2,24
LlanPort,4760,9/17/2007,3.395833333,-2,10.8,63.6625,40.1,84.9,-3.323611111,-5.366666667,-1.666666667,24
LlanPort,4760,9/18/2007,3.275,-0.8,9.7,70.78333333,49.6,85.2,-1.752777778,-3.766666667,0.033333333,24
LlanPort,4760,9/19/2007,3.391666667,0,9.2,75.4875,56.5,87.9,-0.697222222,-2,1.2,24
LlanPort,4760,9/20/2007,2.145833333,-0.1,7.5,88.325,66.5,96.3,0.341666667,-1,2.433333333,24
LlanPort,4760,9/21/2007,1.629166667,-0.3,6.6,92.45833333,78.2,96.6,0.511111111,-1.2,3.2,24
LlanPort,4760,9/22/2007,2.208695652,0,6.7,91.29130435,72.2,99.7,0.855072464,-0.3,3.7,23
LlanPort,4760,9/23/2007,2.545833333,0,7.3,86.57916667,67,96.1,0.438888889,-0.6,2.266666667,24
LlanPort,4760,9/24/2007,1.539130435,0.2,5,94.60869565,86.2,100,0.756521739,-0.6,3.266666667,23
LlanPort,4760,9/25/2007,1.8625,-0.5,7,87.9,73.1,94.9,0.029166667,-1.9,2.933333333,24
LlanPort,4760,9/26/2007,1.729166667,-0.3,5.2,86.075,70.3,96.8,-0.391666667,-1.766666667,1.133333333,24
LlanPort,4760,9/27/2007,1.704166667,0,5.7,82.90833333,67.3,94.3,-0.973611111,-2.066666667,0.733333333,24
LlanPort,4760,9/28/2007,2.875,-0.5,10.3,75.07916667,45.7,91.5,-1.388888889,-3.7,-0.266666667,24
LlanPort,4760,9/29/2007,1.966666667,-2.3,7,68.39583333,50.1,83.6,-3.477777778,-5.533333333,-1.466666667,24
LlanPort,4760,9/30/2007,0.595833333,-2.7,7.8,72.86666667,46.5,88.1,-3.931944444,-6.766666667,-2,24
LlanPort,4760,10/1/2007,3.129166667,-2,12.3,64.30416667,37.8,88,-3.456944445,-6.4,-0.233333333,24
LlanPort,4760,10/2/2007,4.8375,-1,12.3,54.36666667,33.1,78.8,-4.234722222,-6.733333333,-2.133333333,24
LlanPort,4760,10/3/2007,5.958333333,0,14.1,30.7375,14.1,53.9,-10.8875,-20.8,-5.366666667,24
LlanPort,4760,10/4/2007,5.0625,-0.8,12.6,45.29166667,28.3,67.1,-6.430555555,-14,-3.6,24
LlanPort,4760,10/5/2007,5.85,-0.3,14.5,47.64583333,31.4,76.9,-5.129166667,-10.5,-2.233333333,24
LlanPort,4760,10/6/2007,3.833333333,0,10.5,69.8375,47.9,90.5,-1.461111111,-4.3,0.766666667,24
LlanPort,4760,10/7/2007,2.808333333,-0.5,9.4,79.875,55.7,95.2,-0.5125,-3.266666667,1.4,24
LlanPort,4760,10/8/2007,2.3125,-0.8,9.5,88.79166667,64.7,98.7,0.545833333,-1.4,4.266666667,24
LlanPort,4760,10/9/2007,1.925,0,7.2,92.27083333,76.2,98.3,0.768055556,-1.1,3.3,24
LlanPort,4760,10/10/2007,2.717391304,0,7.7,90.79130435,72.5,99,1.282608696,-0.533333333,3.7,23
LlanPort,4760,10/11/2007,2.482608696,0.5,9.7,89.37826087,66.9,97.5,0.823188406,-1.033333333,3.8,23
LlanPort,4760,10/12/2007,4.058333333,-0.8,14.1,75.9375,46.7,95.7,-0.266666667,-4.7,2.933333333,24
LlanPort,4760,10/13/2007,3.343478261,0,10,82.56086957,53,99.2,0.372463768,-1.9,3.6,23
LlanPort,4760,10/14/2007,5.004166667,0,11.5,46.55833333,31.3,88.1,-6.051388889,-11.6,-0.433333333,24
LlanPort,4760,10/15/2007,4.991666667,0,12.5,34.91666667,27.2,44.1,-9.420833333,-15,-5.166666667,24
LlanPort,4760,10/16/2007,5.175,-1,13.2,42.15,31.4,62.9,-6.870833333,-12.4,-2.8,24
LlanPort,4760,10/17/2007,1.773913043,-0.5,5.1,85.74782609,58.3,95.1,-0.430434783,-5.333333333,3.4,23
LlanPort,4760,10/18/2007,2.829166667,0.5,9.2,88.1125,70.5,98.2,0.970833333,-0.9,4.366666667,24
LlanPort,4760,10/19/2007,1.478947368,0.5,4,96.68421053,94.8,99.7,1.012280702,-0.166666667,3.3,19
LlanPort,4760,10/20/2007,1.88,0.5,7.1,93.79,82,99,0.968333333,-0.566666667,5.133333333,20
LlanPort,4760,10/21/2007,1.638095238,-0.8,8.7,93.56190476,76.5,99.5,0.685714286,-1.6,5.6,21
LlanPort,4760,10/22/2007,2.3125,-0.8,7.9,88.44583333,71.5,99.3,0.515277778,-1.866666667,3.6,24
LlanPort,4760,10/23/2007,1.144444444,0,3.3,95.93888889,90.3,98.9,0.572222222,-0.9,3.1,18
LlanPort,4760,10/24/2007,2.117391304,0,7,91.49130435,77.3,100,0.850724638,-1.166666667,6.166666667,23
LlanPort,4760,10/25/2007,1.727272727,-0.5,5.2,95.35454545,82.9,99.7,1.046969697,-1.1,3.366666667,22
LlanPort,4760,10/26/2007,2.583333333,0,7.8,90.51666667,77.2,99.5,1.140277778,-1.1,4.266666667,24
LlanPort,4760,10/27/2007,4.820833333,-0.3,13.9,74.275,33.8,97.2,-0.131944444,-4.8,3.7,24
LlanPort,4760,10/28/2007,1.77,0,5.4,94.495,90.4,100,0.975,-1.266666667,4,20
LlanPort,4760,10/30/2007,1.922727273,0.2,4.8,93.02727273,83.6,99.5,0.9,-0.466666667,2.933333333,22
LlanPort,4760,10/31/2007,1.021052632,-0.5,5.2,95.82631579,89.3,99.3,0.433333333,-1.366666667,3.566666667,19
LlanPort,4760,11/1/2007,3.404166667,-1.5,10.7,78.9375,55.8,98.7,-0.1625,-4.433333333,4.1,24
LlanPort,4760,11/2/2007,5.429166667,2,13,55.45833333,30.2,85.3,-3.554166667,-13.36666667,2.766666667,24
LlanPort,4760,11/3/2007,4.479166667,0,13.2,78.5375,51,95.5,0.725,-1,3.933333333,24
LlanPort,4760,11/4/2007,4.633333333,-0.5,13.1,77.30833333,49.2,95.5,0.65,-3.6,4.7,24
LlanPort,4760,11/5/2007,3.245833333,1.2,9.7,88.77916667,72.8,97.1,1.518055556,-0.633333333,5.666666667,24
LlanPort,4760,11/6/2007,3.08,1.2,9.1,91.76,70.9,99.7,1.815,0.466666667,5.233333333,20
LlanPort,4760,11/7/2007,1.536363636,0.2,4.1,92.63181818,84.4,97.9,0.457575758,-1.333333333,3.433333333,22
LlanPort,4760,11/8/2007,2.330434783,-0.5,8.9,87.84347826,69.5,98,0.449275362,-2.066666667,4.666666667,23
LlanPort,4760,11/9/2007,2.870833333,0,9.6,88.22916667,72,95.7,1.051388889,-0.933333333,4.8,24
LlanPort,4760,11/10/2007,2.966666667,-0.3,9.1,83.81666667,66.7,98.2,0.398611111,-1.5,3.733333333,24
LlanPort,4760,11/11/2007,3.6875,0,13.2,80.55833333,50.3,93,0.411111111,-2.066666667,3.633333333,24
LlanPort,4760,11/12/2007,3,-0.5,10.5,87.45833333,62.3,99.7,0.976388889,-0.766666667,3.833333333,24
LlanPort,4760,11/13/2007,5.225,-1,13.5,77.35833333,50,99.8,1.113888889,-1.833333333,4.2,24
LlanPort,4760,11/14/2007,2.9125,0.6,8.2,88.49583333,68.8,94.9,1.158333333,-0.733333333,4.533333333,24
LlanPort,4760,11/15/2007,2.789473684,0.5,8.7,91.04736842,73,99.2,1.421052632,-1,6.5,19
LlanPort,4760,11/16/2007,0.873684211,0,3.2,95.13157895,92.1,97.5,0.187719298,-0.866666667,2.766666667,19
LlanPort,4760,11/17/2007,1.682608696,-0.5,5.1,94.24347826,86.5,100,0.853623188,-1.166666667,4.933333333,23
LlanPort,4760,11/18/2007,2.565217391,0.5,6.5,92.04347826,82.6,100,1.37826087,-0.466666667,4.7,23
LlanPort,4760,11/19/2007,3.033333333,1.5,6.9,92.18095238,82.9,100,1.880952381,0.1,4.9,21
LlanPort,4760,11/20/2007,3.883333333,0.7,8.3,83.33333333,65.9,97.2,1.201388889,-0.7,4.166666667,24
LlanPort,4760,11/21/2007,2.227272727,0.5,5,94.05454545,87.5,98.2,1.362121212,-0.5,4.466666667,22
LlanPort,4760,11/22/2007,2.308695652,-1,8.3,89.79565217,78.5,97.3,0.772463768,-2.166666667,4.9,23
LlanPort,4760,11/23/2007,3.256521739,0.7,9.6,91.83478261,72.5,99.7,1.991304348,0,4.933333333,23
LlanPort,4760,11/24/2007,4.9375,1,11.7,83.525,58.6,96.3,2.1875,-0.3,6.2,24
LlanPort,4760,11/25/2007,5.273913043,1.2,14.5,82.85652174,51,99.7,2.253623188,0.833333333,4.533333333,23
LlanPort,4760,11/26/2007,6.561904762,0.2,15.6,76.34285714,42,99.5,2.06031746,-0.3,4.633333333,21
LlanPort,4760,11/27/2007,4.545833333,0,13.3,82.85833333,56.4,97.5,1.669444444,-0.833333333,5.233333333,24
LlanPort,4760,11/28/2007,4.620833333,-1,12.7,79.225,52.7,99,1.026388889,-2.5,5.1,24
LlanPort,4760,11/29/2007,3.494444444,0.5,9.4,93.23888889,75.7,99.4,2.451851852,-0.1,5.766666667,18
LlanPort,4760,11/30/2007,3.720833333,-0.6,10.7,81.41666667,58.6,98.1,0.619444444,-1.933333333,3.833333333,24
